ProductID,ProductName,Color,ModelDescription,FabricDescription,Category,Gender,ProductLine,Weight,Size,PackSize,Status,InventoryDate,PurchasePrice,Año,Mes,Mes/Año
194,L-H46,Sin definir,H,46,Briefs,Women's Panties,Underwear,341.0,L,Dozen,Out of Production,2003-08-06,3.55,2003,8,8/2003
195,L-H46073,Sin definir,H,46073,Briefs,Women's Panties,Underwear,400.0,L,Dozen,Out of Production,2003-08-06,4.8,2003,8,8/2003
196,L-K21,Sin definir,K,21,Briefs,Women's Panties,Underwear,480.0,L,Dozen,In Production,2003-07-10,3.6,2003,7,7/2003
197,L-K21E,Sin definir,K,21,Briefs,Women's Panties,Underwear,480.0,L,Dozen,In Production,2003-07-10,3.8,2003,7,7/2003
198,L-K22,Sin definir,K,22,Briefs,Women's Panties,Underwear,322.0,L,Dozen,Out of Production,2003-07-10,2.6,2003,7,7/2003
199,L-K22E,Sin definir,K,22,Briefs,Women's Panties,Underwear,340.0,L,Dozen,Out of Production,2003-07-10,2.75,2003,7,7/2003
200,L-K23,Sin definir,K,23,Briefs,Women's Panties,Underwear,370.0,L,Dozen,In Production,2003-07-10,3.3,2003,7,7/2003
201,L-K23E,Sin definir,K,23,Briefs,Women's Panties,Underwear,430.0,L,Dozen,In Production,2003-07-10,3.5,2003,7,7/2003
202,L-K24,Sin definir,K,24,Briefs,Women's Panties,Underwear,460.0,L,Dozen,In Production,2003-07-10,3.4,2003,7,7/2003
203,L-K24E,Sin definir,K,24,Briefs,Women's Panties,Underwear,470.0,L,Dozen,In Production,2003-08-06,3.6,2003,8,8/2003
204,L-K25,Sin definir,K,25,Briefs,Women's Panties,Underwear,505.0,L,Dozen,In Production,2003-08-06,3.5,2003,8,8/2003
205,L-K25S,Sin definir,K,25,Briefs,Women's Panties,Underwear,470.0,L,Dozen,Out of Production,2003-08-06,3.25,2003,8,8/2003
206,L-K25T,Sin definir,K,25,Briefs,Women's Panties,Underwear,482.0,L,Dozen,Out of Production,2003-08-06,3.15,2003,8,8/2003
207,L-K26,Sin definir,K,26,Briefs,Women's Panties,Underwear,533.0,L,Dozen,Out of Production,2003-08-06,2.65,2003,8,8/2003
208,L-K26T,Sin definir,K,26,Briefs,Women's Panties,Underwear,525.0,L,Dozen,Out of Production,2003-08-06,3.05,2003,8,8/2003
209,L-K29,Sin definir,K,29,Briefs,Women's Panties,Underwear,434.0,L,Dozen,In Production,2003-07-10,3.2,2003,7,7/2003
210,L-K30,Sin definir,K,30,Briefs,Women's Panties,Underwear,470.0,L,Dozen,In Production,2003-07-10,3.3,2003,7,7/2003
211,L-K30D,Sin definir,K,30,Briefs,Women's Panties,Underwear,431.0,L,Dozen,Out of Production,2003-07-10,3.75,2003,7,7/2003
212,L-K30SD,Sin definir,K,30,Briefs,Women's Panties,Underwear,455.0,L,Dozen,Out of Production,2003-07-10,4.0,2003,7,7/2003
213,L-K30SV,Sin definir,K,30,Briefs,Women's Panties,Underwear,450.0,L,Dozen,Out of Production,2003-07-10,4.0,2003,7,7/2003
214,L-K30V,Sin definir,K,30,Briefs,Women's Panties,Underwear,431.0,L,Dozen,Out of Production,2003-07-10,3.75,2003,7,7/2003
215,L-K31,Sin definir,K,31,Briefs,Women's Panties,Underwear,470.0,L,Dozen,In Production,2003-07-10,3.5,2003,7,7/2003
216,L-K31E,Sin definir,K,31,Briefs,Women's Panties,Underwear,460.0,L,Dozen,In Production,2003-07-10,3.7,2003,7,7/2003
217,L-K31S,Sin definir,K,31,Briefs,Women's Panties,Underwear,505.0,L,Dozen,In Production,2003-07-10,3.9,2003,7,7/2003
218,L-K31T,Sin definir,K,31,Briefs,Women's Panties,Underwear,495.0,L,Dozen,In Production,2003-08-06,3.7,2003,8,8/2003
219,L-K32,Sin definir,K,32,Briefs,Women's Panties,Underwear,428.0,L,Dozen,In Production,2003-07-10,3.4,2003,7,7/2003
220,L-K32E,Sin definir,K,32,Briefs,Women's Panties,Underwear,440.0,L,Dozen,In Production,2003-07-10,3.6,2003,7,7/2003
221,L-K32S,Sin definir,K,32,Briefs,Women's Panties,Underwear,470.0,L,Dozen,In Production,2003-07-10,3.8,2003,7,7/2003
222,L-K32T,Sin definir,K,32,Briefs,Women's Panties,Underwear,425.0,L,Dozen,In Production,2003-08-06,3.6,2003,8,8/2003
223,L-K40,Sin definir,K,40,Briefs,Women's Panties,Underwear,348.0,L,Dozen,Out of Production,2003-07-10,4.1,2003,7,7/2003
224,L-K406,Sin definir,K,406,Briefs,Women's Panties,Underwear,419.0,L,Dozen,Out of Production,2003-07-10,3.8,2003,7,7/2003
225,L-K407,Sin definir,K,407,Briefs,Women's Panties,Underwear,420.0,L,Dozen,Out of Production,2003-07-10,3.5,2003,7,7/2003
226,L-K408,Sin definir,K,408,Briefs,Women's Panties,Underwear,419.0,L,Dozen,Out of Production,2003-07-10,3.8,2003,7,7/2003
227,L-K40E,Sin definir,K,40,Briefs,Women's Panties,Underwear,461.0,L,Dozen,Out of Production,2003-07-10,2.65,2003,7,7/2003
228,L-K410,Sin definir,K,410,Briefs,Women's Panties,Underwear,475.0,L,Dozen,Out of Production,2003-07-10,3.8,2003,7,7/2003
229,L-K411,Sin definir,K,411,Briefs,Women's Panties,Underwear,478.0,L,Dozen,Out of Production,2003-07-10,4.1,2003,7,7/2003
230,L-K414,Sin definir,K,414,Briefs,Women's Panties,Underwear,478.0,L,Dozen,Out of Production,2003-07-10,3.35,2003,7,7/2003
231,L-K418,Sin definir,K,418,Briefs,Women's Panties,Underwear,405.0,L,Dozen,Out of Production,2003-07-10,3.7,2003,7,7/2003
232,L-K42,Sin definir,K,42,Briefs,Women's Panties,Underwear,515.0,L,Dozen,Out of Production,2003-08-06,2.65,2003,8,8/2003
233,L-K421,Sin definir,K,421,Briefs,Women's Panties,Underwear,455.0,L,Dozen,Out of Production,2003-07-10,3.7,2003,7,7/2003
234,L-K423,Sin definir,K,423,Briefs,Women's Panties,Underwear,480.0,L,Dozen,Out of Production,2003-07-10,3.8,2003,7,7/2003
235,L-K424,Sin definir,K,424,Briefs,Women's Panties,Underwear,455.0,L,Dozen,Out of Production,2003-07-10,3.9,2003,7,7/2003
236,L-K425,Sin definir,K,425,Briefs,Women's Panties,Underwear,431.0,L,Dozen,Out of Production,2003-07-10,3.8,2003,7,7/2003
238,L-K426,Sin definir,K,426,Briefs,Women's Panties,Underwear,431.0,L,Dozen,Out of Production,2003-07-10,4.0,2003,7,7/2003
240,L-K426S,Sin definir,K,426,Briefs,Women's Panties,Underwear,443.0,L,Dozen,Out of Production,2003-07-10,3.6,2003,7,7/2003
242,L-K427,Sin definir,K,427,Briefs,Women's Panties,Underwear,449.0,L,Dozen,Out of Production,2003-07-10,3.9,2003,7,7/2003
244,L-K428,Sin definir,K,428,Briefs,Women's Panties,Underwear,449.0,L,Dozen,Out of Production,2003-07-10,3.0,2003,7,7/2003
246,L-K43,Sin definir,K,43,Briefs,Women's Panties,Underwear,506.0,L,Dozen,Out of Production,2003-08-06,2.65,2003,8,8/2003
248,L-K430,Sin definir,K,430,Briefs,Women's Panties,Underwear,449.0,L,Dozen,Out of Production,2003-07-10,3.0,2003,7,7/2003
250,L-K452,Sin definir,K,452,Briefs,Women's Panties,Underwear,413.0,L,Dozen,Out of Production,2003-07-10,3.1,2003,7,7/2003
252,L-K46,Sin definir,K,46,Briefs,Women's Panties,Underwear,515.0,L,Dozen,In Production,2003-07-10,4.0,2003,7,7/2003
253,L-K462,Sin definir,K,462,Briefs,Women's Panties,Underwear,474.0,L,Dozen,Out of Production,2003-07-10,3.7,2003,7,7/2003
255,L-K4639,Sin definir,K,4639,Briefs,Women's Panties,Underwear,462.0,L,Dozen,Out of Production,2003-07-10,3.3,2003,7,7/2003
257,L-K4653,Sin definir,K,4653,Briefs,Women's Panties,Underwear,462.0,L,Dozen,Out of Production,2003-07-10,4.3,2003,7,7/2003
258,L-K4654,Sin definir,K,4654,Briefs,Women's Panties,Underwear,462.0,L,Dozen,Out of Production,2003-07-10,4.3,2003,7,7/2003
259,L-K4656,Sin definir,K,4656,Briefs,Women's Panties,Underwear,463.0,L,Dozen,Out of Production,2003-07-10,4.4,2003,7,7/2003
260,L-K4671,Sin definir,K,4671,Briefs,Women's Panties,Underwear,509.0,L,Dozen,Out of Production,2003-07-10,3.4,2003,7,7/2003
261,L-K4673,Sin definir,K,4673,Briefs,Women's Panties,Underwear,506.0,L,Dozen,In Production,2003-07-10,4.5,2003,7,7/2003
262,L-K4674,Sin definir,K,4674,Briefs,Women's Panties,Underwear,509.0,L,Dozen,Out of Production,2003-07-10,4.3,2003,7,7/2003
263,L-K4675,Sin definir,K,4675,Briefs,Women's Panties,Underwear,509.0,L,Dozen,Out of Production,2003-08-06,4.3,2003,8,8/2003
264,L-K469,Sin definir,K,469,Briefs,Women's Panties,Underwear,475.0,L,Dozen,Out of Production,2003-07-10,4.2,2003,7,7/2003
265,L-K46D,Sin definir,K,46,Briefs,Women's Panties,Underwear,509.0,L,Dozen,Out of Production,2003-07-10,4.4,2003,7,7/2003
266,L-K46E,Sin definir,K,46,Briefs,Women's Panties,Underwear,500.0,L,Dozen,In Production,2003-07-10,4.2,2003,7,7/2003
267,L-K46S,Sin definir,K,46,Briefs,Women's Panties,Underwear,450.0,L,Dozen,In Production,2003-07-10,4.4,2003,7,7/2003
268,L-K46SD,Sin definir,K,46,Briefs,Women's Panties,Underwear,480.0,L,Dozen,Out of Production,2003-07-10,4.7,2003,7,7/2003
269,L-K46SK,Sin definir,K,46,Briefs,Women's Panties,Underwear,504.0,L,Dozen,Out of Production,2003-08-06,4.5,2003,8,8/2003
270,L-K46SV,Sin definir,K,46,Briefs,Women's Panties,Underwear,515.0,L,Dozen,Out of Production,2003-07-10,4.7,2003,7,7/2003
271,L-K46T,Sin definir,K,46,Briefs,Women's Panties,Underwear,515.0,L,Dozen,In Production,2003-07-10,4.2,2003,7,7/2003
272,L-K46V,Sin definir,K,46,Briefs,Women's Panties,Underwear,509.0,L,Dozen,Out of Production,2003-07-10,4.3,2003,7,7/2003
273,L-K481,Sin definir,K,481,Briefs,Women's Panties,Underwear,516.0,L,Dozen,Out of Production,2003-07-10,3.8,2003,7,7/2003
274,L-K498,Sin definir,K,498,Briefs,Women's Panties,Underwear,516.0,L,Dozen,Out of Production,2003-07-10,4.1,2003,7,7/2003
275,L-K502,Sin definir,K,502,Briefs,Women's Panties,Underwear,485.0,L,Dozen,Out of Production,2003-07-10,4.1,2003,7,7/2003
276,L-K503,Sin definir,K,503,Briefs,Women's Panties,Underwear,456.0,L,Dozen,Out of Production,2003-07-10,3.2,2003,7,7/2003
277,L-K507,Sin definir,K,507,Briefs,Women's Panties,Underwear,504.0,L,Dozen,Out of Production,2003-07-10,3.9,2003,7,7/2003
278,L-K509,Sin definir,K,509,Briefs,Women's Panties,Underwear,516.0,L,Dozen,Out of Production,2003-07-10,3.9,2003,7,7/2003
279,L-K509S,Sin definir,K,509,Briefs,Women's Panties,Underwear,517.0,L,Dozen,Out of Production,2003-07-10,3.65,2003,7,7/2003
280,L-K515,Sin definir,K,515,Briefs,Women's Panties,Underwear,516.0,L,Dozen,Out of Production,2003-07-10,3.35,2003,7,7/2003
281,L-K52,Sin definir,K,52,Briefs,Women's Panties,Underwear,510.0,L,Dozen,Out of Production,2003-07-10,4.1,2003,7,7/2003
282,L-K528,Sin definir,K,528,Briefs,Women's Panties,Underwear,516.0,L,Dozen,Out of Production,2003-07-10,3.9,2003,7,7/2003
283,L-K529,Sin definir,K,529,Briefs,Women's Panties,Underwear,516.0,L,Dozen,Out of Production,2003-07-10,4.3,2003,7,7/2003
284,L-K52S,Sin definir,K,52,Briefs,Women's Panties,Underwear,520.0,L,Dozen,Out of Production,2003-08-06,4.6,2003,8,8/2003
285,L-K56T,Sin definir,K,56,Briefs,Women's Panties,Underwear,510.0,L,Dozen,Out of Production,2003-08-06,3.75,2003,8,8/2003
286,L-K68,Sin definir,K,68,Briefs,Women's Panties,Underwear,516.0,L,Dozen,Out of Production,2003-08-06,2.85,2003,8,8/2003
287,L-K68E,Sin definir,K,68,Briefs,Women's Panties,Underwear,516.0,L,Dozen,Out of Production,2003-08-06,2.9,2003,8,8/2003
288,L-K68T,Sin definir,K,68,Briefs,Women's Panties,Underwear,510.0,L,Dozen,In Production,2003-08-06,3.15,2003,8,8/2003
289,L-K76E,Sin definir,K,76,Briefs,Women's Panties,Underwear,497.0,L,Dozen,Out of Production,2003-07-10,3.15,2003,7,7/2003
290,L-K77,Sin definir,K,77,Briefs,Women's Panties,Underwear,502.0,L,Dozen,Out of Production,2003-07-10,3.35,2003,7,7/2003
291,L-K77S,Sin definir,K,77,Briefs,Women's Panties,Underwear,508.0,L,Dozen,Out of Production,2003-07-10,3.65,2003,7,7/2003
292,L-K91,Sin definir,K,91,Briefs,Women's Panties,Underwear,460.0,L,Dozen,Out of Production,2003-08-06,2.6,2003,8,8/2003
293,L-K92,Sin definir,K,92,Briefs,Women's Panties,Underwear,425.0,L,Dozen,Out of Production,2003-08-06,2.6,2003,8,8/2003
294,L-K92E,Sin definir,K,92,Briefs,Women's Panties,Underwear,503.0,L,Dozen,Out of Production,2003-07-10,2.75,2003,7,7/2003
295,L-K93,Sin definir,K,93,Briefs,Women's Panties,Underwear,362.0,L,Dozen,Out of Production,2003-07-10,2.4,2003,7,7/2003
296,L-K94,Sin definir,K,94,Briefs,Women's Panties,Underwear,296.0,L,Dozen,Out of Production,2003-07-10,2.45,2003,7,7/2003
297,L-K98E,Sin definir,K,98,Briefs,Women's Panties,Underwear,419.0,L,Dozen,Out of Production,2003-07-10,2.35,2003,7,7/2003
298,L-KA946T,Sin definir,KA,946,Briefs,Women's Panties,Underwear,432.0,L,Dozen,Out of Production,2003-08-06,3.8,2003,8,8/2003
299,L-KS46S,Sin definir,KS,46,Briefs,Women's Panties,Underwear,730.0,L,Dozen,In Production,2003-08-06,6.5,2003,8,8/2003
300,L-KS46T,Sin definir,KS,46,Briefs,Women's Panties,Underwear,690.0,L,Dozen,In Production,2003-08-06,6.1,2003,8,8/2003
301,L-N87,Sin definir,N,87,Briefs,Women's Panties,Underwear,492.0,L,Dozen,Out of Production,2003-08-06,6.0,2003,8,8/2003
302,L-S24,Sin definir,S,24,Briefs,Women's Panties,Underwear,337.0,L,Dozen,In Production,2003-08-06,4.2,2003,8,8/2003
303,L-S32S,Sin definir,S,32,Briefs,Women's Panties,Underwear,345.0,L,Dozen,Out of Production,2003-08-06,4.5,2003,8,8/2003
304,L-S46,Sin definir,S,46,Briefs,Women's Panties,Underwear,367.0,L,Dozen,In Production,2003-08-06,4.4,2003,8,8/2003
305,L-S4653,Sin definir,S,4653,Briefs,Women's Panties,Underwear,370.0,L,Dozen,Out of Production,2003-08-06,4.8,2003,8,8/2003
306,L-S4654,Sin definir,S,4654,Briefs,Women's Panties,Underwear,376.0,L,Dozen,Out of Production,2003-08-06,4.8,2003,8,8/2003
307,L-S4674,Sin definir,S,4674,Briefs,Women's Panties,Underwear,376.0,L,Dozen,Out of Production,2003-08-06,4.8,2003,8,8/2003
308,L-S4675,Sin definir,S,4675,Briefs,Women's Panties,Underwear,431.0,L,Dozen,Out of Production,2003-08-06,4.6,2003,8,8/2003
309,L-S46S,Sin definir,S,46,Briefs,Women's Panties,Underwear,400.0,L,Dozen,In Production,2003-08-06,4.8,2003,8,8/2003
310,L-TA31,Sin definir,TA,31,Thongs,Women's Panties,Underwear,193.0,L,Dozen,Out of Production,2003-08-06,2.5,2003,8,8/2003
311,L-TA31S,Sin definir,TA,31,Thongs,Women's Panties,Underwear,206.0,L,Dozen,Out of Production,2003-08-06,2.7,2003,8,8/2003
312,L-TA32S,Sin definir,TA,32,Thongs,Women's Panties,Underwear,191.0,L,Dozen,Out of Production,2003-08-06,2.6,2003,8,8/2003
313,L-TA46SK,Sin definir,TA,46,Thongs,Women's Panties,Underwear,219.0,L,Dozen,Out of Production,2003-08-06,4.8,2003,8,8/2003
314,L-U23,Sin definir,U,23,Briefs,Women's Panties,Underwear,323.0,L,Dozen,Out of Production,2003-07-10,2.75,2003,7,7/2003
315,L-U29,Sin definir,U,29,Briefs,Women's Panties,Underwear,337.0,L,Dozen,In Production,2003-07-10,3.0,2003,7,7/2003
316,L-U35,Sin definir,U,35,Briefs,Women's Panties,Underwear,350.0,L,Dozen,In Production,2003-07-10,3.4,2003,7,7/2003
317,L-Z23,Sin definir,Z,23,Briefs,Women's Panties,Underwear,322.0,L,Dozen,Out of Production,2003-08-06,3.35,2003,8,8/2003
318,L-Z46,Sin definir,Z,46,Briefs,Women's Panties,Underwear,321.0,L,Dozen,Out of Production,2003-08-06,4.0,2003,8,8/2003
319,L-Z87,Sin definir,Z,87,Briefs,Women's Panties,Underwear,329.0,L,Dozen,Out of Production,2003-08-06,6.0,2003,8,8/2003
320,M-171,Sin definir,AT,171,Undershirts,Men's Undershirts,Underwear,980.0,M,Dozen,In Production,2003-08-06,6.3,2003,8,8/2003
321,M-1711,Sin definir,AT,1711,Undershirts,Men's Undershirts,Underwear,78.0,M,Single Unit,Out of Production,2003-08-06,0.59,2003,8,8/2003
322,M-172,Sin definir,AT,172,Undershirts,Women's Undershirts,Underwear,801.0,M,Dozen,In Production,2003-07-10,5.6,2003,7,7/2003
323,M-173,Sin definir,AT,173,Undershirts,Women's Undershirts,Underwear,746.0,M,Dozen,In Production,2003-07-10,5.6,2003,7,7/2003
324,M-174,Sin definir,AT,174,Undershirts,Men's Undershirts,Underwear,1285.0,M,Dozen,In Production,2003-08-06,7.8,2003,8,8/2003
325,M-1741,Sin definir,AT,1741,Undershirts,Men's Undershirts,Underwear,106.0,M,Single Unit,Out of Production,2003-08-06,0.76,2003,8,8/2003
326,M-175,Sin definir,AT,175,Undershirts,Women's Undershirts,Underwear,890.0,M,Dozen,In Production,2003-07-10,6.1,2003,7,7/2003
327,M-177,Sin definir,AT,177,Undershirts,Men's Undershirts,Underwear,1095.0,M,Dozen,In Production,2003-08-06,6.7,2003,8,8/2003
328,M-1771,Sin definir,AT,1771,Undershirts,Men's Undershirts,Underwear,92.0,M,Single Unit,Out of Production,2003-08-06,0.6,2003,8,8/2003
329,M-188,Sin definir,AT,188,Undershirts,Women's Undershirts,Underwear,845.0,M,Dozen,In Production,2003-08-06,7.3,2003,8,8/2003
330,M-191,Sin definir,AT,191,Undershirts,Men's Undershirts,Underwear,1005.0,M,Dozen,In Production,2003-08-06,6.7,2003,8,8/2003
331,M-1911,Sin definir,AT,1911,Undershirts,Men's Undershirts,Underwear,92.0,M,Single Unit,Out of Production,2003-08-06,0.65,2003,8,8/2003
332,M-191S,Sin definir,AT,191,Undershirts,Men's Undershirts,Underwear,1171.0,M,Dozen,In Production,2003-07-10,7.7,2003,7,7/2003
333,M-191S1,Sin definir,AT,1911,Undershirts,Men's Undershirts,Underwear,98.0,M,Single Unit,Out of Production,2003-08-06,0.79,2003,8,8/2003
334,M-3101,Sin definir,AT3K,3101,Undershirts,Women's Undershirts,Underwear,75.0,M,Single Unit,Out of Production,2003-07-10,0.65,2003,7,7/2003
335,M-3102,Sin definir,AT3K,3102,Undershirts,Women's Undershirts,Underwear,91.0,M,Single Unit,Out of Production,2003-07-10,0.75,2003,7,7/2003
336,M-3103,Sin definir,AT3K,3103,Undershirts,Women's Undershirts,Underwear,110.0,M,Single Unit,Out of Production,2003-08-06,0.75,2003,8,8/2003
337,M-3103S,Sin definir,AT3K,3103,Undershirts,Women's Undershirts,Underwear,120.0,M,Single Unit,Out of Production,2003-08-06,0.85,2003,8,8/2003
338,M-3104,Sin definir,AT3K,3104,Undershirts,Women's Undershirts,Underwear,72.0,M,Single Unit,Out of Production,2003-07-10,0.6,2003,7,7/2003
339,M-3104S,Sin definir,AT3K,3104,Undershirts,Women's Undershirts,Underwear,93.0,M,Single Unit,Out of Production,2003-08-06,0.7,2003,8,8/2003
340,M-3105,Sin definir,AT3K,3105,Undershirts,Women's Undershirts,Underwear,85.0,M,Single Unit,Out of Production,2003-07-10,0.65,2003,7,7/2003
341,M-3106,Sin definir,AT3K,3106,Undershirts,Women's Undershirts,Underwear,107.0,M,Single Unit,Out of Production,2003-07-10,0.65,2003,7,7/2003
342,M-3106S,Sin definir,AT3K,3106,Undershirts,Women's Undershirts,Underwear,112.0,M,Single Unit,Out of Production,2003-07-10,0.75,2003,7,7/2003
343,M-4201,Sin definir,AT4K,4201,Undershirts,Women's Undershirts,Underwear,93.0,M,Single Unit,Out of Production,2003-08-06,0.7,2003,8,8/2003
344,M-4202,Sin definir,AT4K,4202,Undershirts,Women's Undershirts,Underwear,88.0,M,Single Unit,Out of Production,2003-08-06,0.8,2003,8,8/2003
345,M-4203,Sin definir,AT4K,4203,Undershirts,Women's Undershirts,Underwear,112.0,M,Single Unit,Out of Production,2003-08-06,0.8,2003,8,8/2003
346,M-4204,Sin definir,AT4K,4204,Undershirts,Women's Undershirts,Underwear,93.0,M,Single Unit,Out of Production,2003-08-06,0.65,2003,8,8/2003
347,M-4205,Sin definir,AT4K,4205,Undershirts,Women's Undershirts,Underwear,98.0,M,Single Unit,Out of Production,2003-08-06,0.7,2003,8,8/2003
348,M-4206,Sin definir,AT4K,4206,Undershirts,Women's Undershirts,Underwear,109.0,M,Single Unit,Out of Production,2003-08-06,0.7,2003,8,8/2003
349,M-A1085,Sin definir,A,1085,Briefs,Women's Panties,Underwear,264.0,M,Dozen,Out of Production,2003-08-06,4.45,2003,8,8/2003
350,M-A46,Sin definir,A,46,Briefs,Women's Panties,Underwear,305.0,M,Dozen,Out of Production,2003-07-10,3.5,2003,7,7/2003
351,M-A4607,Sin definir,A,4607,Briefs,Women's Panties,Underwear,246.0,M,Dozen,Out of Production,2003-08-06,4.7,2003,8,8/2003
352,M-A4607S,Sin definir,A,4607,Briefs,Women's Panties,Underwear,246.0,M,Dozen,Out of Production,2003-08-06,4.8,2003,8,8/2003
353,M-A4653,Sin definir,A,4653,Briefs,Women's Panties,Underwear,311.0,M,Dozen,Out of Production,2003-08-06,3.9,2003,8,8/2003
354,M-A4654,Sin definir,A,4654,Briefs,Women's Panties,Underwear,311.0,M,Dozen,Out of Production,2003-08-06,3.9,2003,8,8/2003
355,M-A4673,Sin definir,A,4673,Briefs,Women's Panties,Underwear,334.0,M,Dozen,Out of Production,2003-08-06,3.9,2003,8,8/2003
356,M-A4674,Sin definir,A,4674,Briefs,Women's Panties,Underwear,334.0,M,Dozen,Out of Production,2003-08-06,3.9,2003,8,8/2003
357,M-A4675,Sin definir,A,4675,Briefs,Women's Panties,Underwear,334.0,M,Dozen,Out of Production,2003-08-06,3.7,2003,8,8/2003
358,M-A46S,Sin definir,A,46,Briefs,Women's Panties,Underwear,294.0,M,Dozen,Out of Production,2003-07-10,3.9,2003,7,7/2003
359,M-A46T,Sin definir,A,46,Briefs,Women's Panties,Underwear,305.0,M,Dozen,Out of Production,2003-07-10,3.6,2003,7,7/2003
360,M-A52,Sin definir,A,52,Briefs,Women's Panties,Underwear,335.0,M,Dozen,Out of Production,2003-07-10,4.0,2003,7,7/2003
361,M-A52S,Sin definir,A,52,Briefs,Women's Panties,Underwear,380.0,M,Dozen,Out of Production,2003-07-10,4.25,2003,7,7/2003
362,M-A7800,Sin definir,A,7800,Briefs,Women's Panties,Underwear,293.0,M,Dozen,Out of Production,2003-08-06,8.3,2003,8,8/2003
363,M-A7800S,Sin definir,A,7800,Briefs,Women's Panties,Underwear,293.0,M,Dozen,Out of Production,2003-08-06,8.8,2003,8,8/2003
364,M-A821,Sin definir,A,821,Briefs,Women's Panties,Underwear,248.0,M,Dozen,Out of Production,2003-08-06,8.0,2003,8,8/2003
365,M-A946T,Sin definir,A,946,Briefs,Women's Panties,Underwear,420.0,M,Dozen,Out of Production,2003-08-06,3.1,2003,8,8/2003
366,M-AF4600,Sin definir,AF,4600,Briefs,Women's Panties,Underwear,305.0,M,Dozen,Out of Production,2003-08-06,3.6,2003,8,8/2003
367,M-AF4601,Sin definir,AF,4601,Briefs,Women's Panties,Underwear,293.0,M,Dozen,Out of Production,2003-08-06,3.6,2003,8,8/2003
368,M-AF4602,Sin definir,AF,4602,Briefs,Women's Panties,Underwear,299.0,M,Dozen,Out of Production,2003-08-06,3.6,2003,8,8/2003
369,M-AF4603,Sin definir,AF,4603,Briefs,Women's Panties,Underwear,323.0,M,Dozen,Out of Production,2003-08-06,3.7,2003,8,8/2003
370,M-AF4604,Sin definir,AF,4604,Briefs,Women's Panties,Underwear,293.0,M,Dozen,Out of Production,2003-08-06,3.7,2003,8,8/2003
371,M-AF4606,Sin definir,AF,4606,Briefs,Women's Panties,Underwear,287.0,M,Dozen,Out of Production,2003-08-06,3.5,2003,8,8/2003
372,M-BB13,Sin definir,BB,13,Briefs,Women's Panties,Underwear,420.0,M,Dozen,Out of Production,2003-07-10,3.35,2003,7,7/2003
373,M-BB19,Sin definir,BB,19,Briefs,Women's Panties,Underwear,424.0,M,Dozen,Out of Production,2003-07-10,3.4,2003,7,7/2003
374,M-BB32T,Sin definir,BB,32,Briefs,Women's Panties,Underwear,317.0,M,Dozen,Out of Production,2003-08-06,2.9,2003,8,8/2003
375,M-BB52T,Sin definir,BB,52,Briefs,Women's Panties,Underwear,410.0,M,Dozen,Out of Production,2003-08-06,3.4,2003,8,8/2003
376,M-BB56,Sin definir,BB,56,Briefs,Women's Panties,Underwear,365.0,M,Dozen,Out of Production,2003-07-10,3.3,2003,7,7/2003
377,M-BX171,Sin definir,BX,171,Boxers,Men's Briefs,Underwear,60.0,M,Single Unit,Out of Production,2003-07-10,1.5,2003,7,7/2003
